MAKE,MODEL,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,NUM_OF_SEATING,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,FRNT_VIN,CURB_WEIGHT,SIDE_VIN,POLE_VIN,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,PK,SK
FORD,MUSTANG MACH-E BEV,2026,SUV,MPV,AWD,5,5620,5995,3FMTK1S55RMA04136,4805,3FMTK1RMXMMA62166,3FMTK1RM2MMA61593,0.086,1.54,5,,,FORD#MUSTANG MACH-E BEV,2026#SUV
FORD,MUSTANG MACH-E BEV,2026,SUV,MPV,RWD,5,5620,5995,3FMTK1S55RMA04136,4805,3FMTK1RMXMMA62166,3FMTK1RM2MMA61593,0.095,1.48,5,,,FORD#MUSTANG MACH-E BEV,2026#SUV
FORD,MUSTANG NO REAR SEAT,2026,2 DR,PC,RWD,2,,,1FA6P8TH9R5122285,3575,1FA6P8TH4R5121559,1FA6P8TH2R5121799,0.079,1.59,5,,,FORD#MUSTANG NO REAR SEAT,2026#2 DR
FORD,RANGER (SUPER CREW),2026,PU/CC,TRUCK,4WD,5,6050,6790,1FTER4PH0RLE09061,4409,1FTER4BH1RLE01834,1FTER4BH4RLE23813,0.228,1.14,3,,,FORD#RANGER (SUPER CREW),2026#PU/CC
FORD,RANGER (SUPER CREW),2026,PU/CC,TRUCK,RWD,5,6050,6790,1FTER4PH0RLE09061,4409,1FTER4BH1RLE01834,1FTER4BH4RLE23813,0.279,1.09,3,,,FORD#RANGER (SUPER CREW),2026#PU/CC
FORD,TRANSIT VAN BEV,2026,CV,TRUCK,RWD,2,9500,9500,,,,,0,0,,,,FORD#TRANSIT VAN BEV,2026#CV
FORD,TRANSIT VAN GAS,2026,CV,TRUCK,AWD,3,8670,11000,,,,,0,0,,,,FORD#TRANSIT VAN GAS,2026#CV
FORD,TRANSIT VAN GAS,2026,CV,TRUCK,RWD,3,8670,11000,,,,,0,0,,,,FORD#TRANSIT VAN GAS,2026#CV
FORD,TRANSIT WAGON - HIGH ROOF 12 PASS,2026,CV,TRUCK,AWD,15,9250,10360,,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.423,1.01,1,,,FORD#TRANSIT WAGON - HIGH ROOF 12 PASS,2026#CV
FORD,TRANSIT WAGON - HIGH ROOF 12 PASS,2026,CV,TRUCK,RWD,15,9250,10360,,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.516,0.98,1,,,FORD#TRANSIT WAGON - HIGH ROOF 12 PASS,2026#CV
FORD,TRANSIT WAGON - HIGH ROOF 15 PASS,2026,CV,TRUCK,AWD,15,9250,10360,,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.356,1.04,2,,,FORD#TRANSIT WAGON - HIGH ROOF 15 PASS,2026#CV
FORD,TRANSIT WAGON - HIGH ROOF 15 PASS,2026,CV,TRUCK,RWD,15,9250,10360,,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.451,1,1,,,FORD#TRANSIT WAGON - HIGH ROOF 15 PASS,2026#CV
FORD,TRANSIT WAGON - LOW ROOF 12 PASS,2026,CV,TRUCK,AWD,12,9250,9550,,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.423,,,,,FORD#TRANSIT WAGON - LOW ROOF 12 PASS,2026#CV
FORD,TRANSIT WAGON - LOW ROOF 12 PASS,2026,CV,TRUCK,RWD,12,9250,9550,,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.267,1.1,3,,,FORD#TRANSIT WAGON - LOW ROOF 12 PASS,2026#CV
FORD,TRANSIT WAGON - LOW ROOF 15 PASS,2026,CV,TRUCK,AWD,15,9250,9550,,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.423,,,,,FORD#TRANSIT WAGON - LOW ROOF 15 PASS,2026#CV
FORD,TRANSIT WAGON - LOW ROOF 15 PASS,2026,CV,TRUCK,RWD,15,9250,9550,,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.338,1.05,2,,,FORD#TRANSIT WAGON - LOW ROOF 15 PASS,2026#CV
FORD,TRANSIT WAGON - MED ROOF 12 PASS,2026,CV,TRUCK,AWD,12,9250,10360,,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.338,1.05,2,,,FORD#TRANSIT WAGON - MED ROOF 12 PASS,2026#CV
FORD,TRANSIT WAGON - MED ROOF 12 PASS,2026,CV,TRUCK,RWD,12,9250,10360,,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.376,1.03,2,,,FORD#TRANSIT WAGON - MED ROOF 12 PASS,2026#CV
FORD,TRANSIT WAGON - MED ROOF 15 PASS,2026,CV,TRUCK,AWD,12,9250,10360,,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.338,1.05,2,,,FORD#TRANSIT WAGON - MED ROOF 15 PASS,2026#CV
FORD,TRANSIT WAGON - MED ROOF 15 PASS,2026,CV,TRUCK,RWD,12,9250,10360,,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.376,1.03,2,,,FORD#TRANSIT WAGON - MED ROOF 15 PASS,2026#CV
GENESIS,ELECTRIFIED G80,2026,4 DR,PC,AWD,5,6393,6393,,,,,0,0,,,,GENESIS#ELECTRIFIED G80,2026#4 DR
GENESIS,ELECTRIFIED GV70,2026,SUV,SUV,AWD,5,6151,6283,,,,,0,0,,,,GENESIS#ELECTRIFIED GV70,2026#SUV
GENESIS,G70,2026,4 DR,PC,AWD,5,4762,4993,,,,,0,0,,,,GENESIS#G70,2026#4 DR
GENESIS,G70,2026,4 DR,PC,RWD,5,4762,4993,,,,,0,0,,,,GENESIS#G70,2026#4 DR
GENESIS,G80,2026,4 DR,PC,AWD,5,5346,5567,KMTGB4SC6MU073249,4191,KMTGA4SCXRU208095,KMTGB4SD6RU200095,0.101,1.45,5,,,GENESIS#G80,2026#4 DR
GENESIS,G90,2026,4 DR,4 DR,AWD,5,6085,6195,,,,,0,0,,,,GENESIS#G90,2026#4 DR
GENESIS,GV60,2026,SUV,SUV,AWD,5,,,KMUKCDSC9RU022340,4739,KMUKB4SA6RU022331,KMUKB4SA3RU022707,0.082,1.57,5,,,GENESIS#GV60,2026#SUV
GENESIS,GV60,2026,SUV,SUV,RWD,5,,,KMUKCDSC9RU022340,4739,KMUKB4SA6RU022331,KMUKB4SA3RU022707,0.083,1.56,5,,,GENESIS#GV60,2026#SUV
GENESIS,GV70,2026,SUV,SUV,AWD,5,5622,5765,KMUMADTB9PU133844,4305,5NMMADTB7RH008158,5NMMADTB6RH001170,0.13,1.33,4,,,GENESIS#GV70,2026#SUV
GENESIS,GV80,2026,SUV,SUV,AWD,5,5920,6526,KMUHCESC8MU031362,5023,KMUHFESB4SU248824,KMUHB4SB0MU038696,0.155,1.26,4,,,GENESIS#GV80,2026#SUV
GENESIS,GV80,2026,SUV,SUV,RWD,7,5920,6526,KMUHCESC8MU031362,0,KMUHFESB4SU248824,KMUHB4SB0MU038696,0.169,1.23,4,,,GENESIS#GV80,2026#SUV
GENESIS,GV80 COUPE,2026,SUV,SUV,AWD,5,6118,6229,KMUHCESC8MU031362,5023,KMUHFESB4SU248824,KMUHB4SB0MU038696,0.155,1.26,4,,,GENESIS#GV80 COUPE,2026#SUV
HONDA,CIVIC HATCHBACK,2026,5 HB,PC,FWD,5,3946,3946,2HGFE2F25NH548483,2871,2HGFE2F22NH545962,2HGFE2F2XNH548527,0.095,1.48,5,,,HONDA#CIVIC HATCHBACK,2026#5 HB
HONDA,CIVIC HATCHBACK HYBRID,2026,5 HB,PC,FWD,5,4254,4254,2HGFE2F25NH548483,2871,2HGFE2F22NH545962,2HGFE2F2XNH548527,0.095,1.48,5,,,HONDA#CIVIC HATCHBACK HYBRID,2026#5 HB
HONDA,CIVIC SEDAN,2026,4 DR,PC,FWD,5,3836,3880,2HGFE2F25NH548483,2871,2HGFE2F22NH545962,2HGFE2F2XNH548527,0.095,1.48,5,,,HONDA#CIVIC SEDAN,2026#4 DR
HONDA,CIVIC SEDAN HYBRID,2026,4 DR,PC,FWD,5,4254,4254,2HGFE2F25NH548483,2871,2HGFE2F22NH545962,2HGFE2F2XNH548527,0.095,1.48,5,,,HONDA#CIVIC SEDAN HYBRID,2026#4 DR
HONDA,CIVIC SEDAN SI,2026,4 DR,PC,FWD,5,3968,3968,2HGFE2F25NH548483,2871,2HGFE2F22NH545962,2HGFE2F2XNH548527,0.095,1.48,5,,,HONDA#CIVIC SEDAN SI,2026#4 DR
HONDA,CR-V,2026,SUV,MPV,AWD,5,4761,4795,2HKRS4H42PH412675,3577,7FARS5H52PE005344,2HKRS3H40PH302539,0.155,1.26,4,,,HONDA#CR-V,2026#SUV
HONDA,CR-V,2026,SUV,MPV,FWD,5,4761,4795,2HKRS4H42PH412675,3577,7FARS5H52PE005344,2HKRS3H40PH302539,0.155,1.26,4,,,HONDA#CR-V,2026#SUV
HONDA,CR-V HYBRID,2026,SUV,MPV,AWD,5,5070,5070,2HKRS4H42PH412675,3577,7FARS5H52PE005344,2HKRS3H40PH302539,0.155,1.26,4,,,HONDA#CR-V HYBRID,2026#SUV
HONDA,CR-V HYBRID,2026,SUV,MPV,FWD,5,5070,5070,2HKRS4H42PH412675,3577,7FARS5H52PE005344,2HKRS3H40PH302539,0.155,1.26,4,,,HONDA#CR-V HYBRID,2026#SUV
HONDA,HR-V,2026,SUV,MPV,AWD,5,4188,4210,3CZRZ2H3XPM703386,3243,3CZRZ1H31PM717820,3CZRZ1H35PM714581,0.143,1.29,4,,,HONDA#HR-V,2026#SUV
HONDA,HR-V,2026,SUV,MPV,FWD,5,4188,4210,3CZRZ2H3XPM703386,3243,3CZRZ1H31PM717820,3CZRZ1H35PM714581,0.14,1.3,4,,,HONDA#HR-V,2026#SUV
HONDA,ODYSSEY,2026,PV,MPV,FWD,8,6019,6019,5FNRL6H50JB017045,4420,5FNRL6H50JB017336,5FNRL6H54JB012589,0.136,1.31,4,,,HONDA#ODYSSEY,2026#PV
HONDA,PASSPORT,2026,SUV,MPV,AWD,5,5820,5820,5FNYG1H25PB026647,4440,,5FNYG2H20PB007834,0.164,1.24,4,,,HONDA#PASSPORT,2026#SUV
HONDA,PRELUDE,2026,3 HB,PC,FWD,4,4078,4078,,,,,0,0,,,,HONDA#PRELUDE,2026#3 HB
HONDA,PROLOGUE,2026,SUV,MPV,AWD,5,6393,6614,3GPKHVRJXRS503470,5086,3GPKHURM1RS507573,3GPKHURM8RS501947,0.105,1.43,4,,,HONDA#PROLOGUE,2026#SUV
HONDA,PROLOGUE,2026,SUV,MPV,FWD,5,6393,6614,3GPKHVRJXRS503470,5086,3GPKHURM1RS507573,3GPKHURM8RS501947,0.099,1.46,5,,,HONDA#PROLOGUE,2026#SUV
HONDA,RIDGELINE,2026,PU/CC,TRUCK,AWD,5,5710,6019,5FPYK3F52HB019252,4429,5FPYK2F40HB006128,5FPYK2F59HB007285,0.169,1.2296,4,,,HONDA#RIDGELINE,2026#PU/CC
HONDA,RIDGELINE,2026,PU/CC,TRUCK,FWD,5,5710,6019,5FPYK3F52HB019252,4429,5FPYK2F40HB006128,5FPYK2F59HB007285,0.164,1.24,4,,,HONDA#RIDGELINE,2026#PU/CC
HYUNDAI,ELANTRA,2026,SUV,4 DR,AWD,5,,,,,,,0,0,,,,HYUNDAI#ELANTRA,2026#SUV
HYUNDAI,ELANTRA,2026,4DR,4 DR,FWD,5,,,5NPLS4AG0MH008859,2801,KMHLM4DG8RU654181,KMHLS4DG8RU655451,0.101,1.45,5,,,HYUNDAI#ELANTRA,2026#4DR
HYUNDAI,ELANTRA HYBRID,2026,SUV,4 DR,FWD,5,,,,,,,0,0,,,,HYUNDAI#ELANTRA HYBRID,2026#SUV
HYUNDAI,ELANTRA HYBRID,2026,4DR,4 DR,FWD,5,,,5NPLS4AG0MH008859,2801,KMHLM4DG8RU654181,KMHLS4DG8RU655451,0.101,1.45,5,,,HYUNDAI#ELANTRA HYBRID,2026#4DR
HYUNDAI,ELANTRA N,2026,SUV,4 DR,AWD,5,,,,,,,0,0,,,,HYUNDAI#ELANTRA N,2026#SUV
HYUNDAI,ELANTRA N,2026,4DR,4 DR,FWD,5,,,,2801,,,0.101,1.45,5,,,HYUNDAI#ELANTRA N,2026#4DR
HYUNDAI,IONIQ 5,2026,SUV,SUV,AWD,5,5225,5831,,,,,0,0,,,,HYUNDAI#IONIQ 5,2026#SUV
HYUNDAI,IONIQ 5,2026,SUV,SUV,AWD,5,5225,5831,,,,,0.083,1.56,5,,,HYUNDAI#IONIQ 5,2026#SUV
HYUNDAI,IONIQ 5,2026,SUV,SUV,FWD,5,5225,5831,,,,,0,0,,,,HYUNDAI#IONIQ 5,2026#SUV
HYUNDAI,IONIQ 5,2026,SUV,SUV,RWD,5,5225,5831,,4541,,,0.084,1.55,5,,,HYUNDAI#IONIQ 5,2026#SUV
HYUNDAI,IONIQ 5 N,2026,SUV,SUV,AWD,5,5864,5864,,,,,0,0,,,,HYUNDAI#IONIQ 5 N,2026#SUV
HYUNDAI,IONIQ 5 N,2026,SUV,SUV,FWD,5,5864,5864,,,,,0,0,,,,HYUNDAI#IONIQ 5 N,2026#SUV
HYUNDAI,IONIQ 6,2026,4DR,4 DR,AWD,5,,,KMHM34AC7PA022456,4523,KMHM24AAXPA027085,KMHM34AA4PA020775,0.067,1.7,5,,,HYUNDAI#IONIQ 6,2026#4DR
HYUNDAI,IONIQ 6,2026,SUV,4 DR,AWD,5,,,,,,,0,0,,,,HYUNDAI#IONIQ 6,2026#SUV
HYUNDAI,IONIQ 6,2026,PU/CC,4 DR,FWD,5,,,,,,,0,0,,,,HYUNDAI#IONIQ 6,2026#PU/CC
HYUNDAI,IONIQ 6,2026,4DR,4 DR,RWD,5,,,KMHM34AC7PA022456,4523,KMHM24AAXPA027085,KMHM34AA4PA020775,0.067,1.7,5,,,HYUNDAI#IONIQ 6,2026#4DR
HYUNDAI,IONIQ 6 N,2026,PU/CC,4 DR,AWD,5,,,,,,,0,0,,,,HYUNDAI#IONIQ 6 N,2026#PU/CC
HYUNDAI,IONIQ 6 N,2026,4DR,4 DR,AWD,5,,,,,,,0,0,,,,HYUNDAI#IONIQ 6 N,2026#4DR
HYUNDAI,IONIQ 9,2026,SUV,SUV,AWD,7,6900,7319,,,,,0,0,,,,HYUNDAI#IONIQ 9,2026#SUV
HYUNDAI,IONIQ 9,2026,SUV,SUV,AWD,7,6900,7319,,,,,0,0,,,,HYUNDAI#IONIQ 9,2026#SUV
HYUNDAI,IONIQ 9,2026,SUV,SUV,FWD,7,6900,7319,,,,,0,0,,,,HYUNDAI#IONIQ 9,2026#SUV
HYUNDAI,IONIQ 9,2026,SUV,SUV,RWD,7,6900,7319,,,,,0,0,,,,HYUNDAI#IONIQ 9,2026#SUV
HYUNDAI,KONA,2026,SUV,SUV,AWD,5,4090,4453,,,,,0,0,,,,HYUNDAI#KONA,2026#SUV
HYUNDAI,KONA,2026,SUV,SUV,AWD,5,4090,4453,,,,,0,0,,,,HYUNDAI#KONA,2026#SUV
HYUNDAI,KONA,2026,SUV,SUV,AWD,5,4090,4453,KM8HACAB3RU127277,3181,KM8HB3AB1RU100091,KM8HA3AB4RU139244,0.159,1.25,4,,,HYUNDAI#KONA,2026#SUV
HYUNDAI,KONA,2026,SUV,SUV,FWD,5,4090,4453,KM8HACAB3RU127277,3181,KM8HB3AB1RU100091,KM8HA3AB4RU139244,0.151,1.27,4,,,HYUNDAI#KONA,2026#SUV
HYUNDAI,KONA ELECTRIC,2026,SUV,SUV,FWD,5,4652,4883,,,,,0,0,,,,HYUNDAI#KONA ELECTRIC,2026#SUV
HYUNDAI,KONA ELECTRIC,2026,SUV,SUV,RWD,5,4652,4883,,,,,0,0,,,,HYUNDAI#KONA ELECTRIC,2026#SUV
HYUNDAI,NEXO,2026,SUV,SUV,AWD,5,,,,,,,0,0,,,,HYUNDAI#NEXO,2026#SUV
HYUNDAI,NEXO,2026,SUV,SUV,FWD,5,,,,,,,0,0,,,,HYUNDAI#NEXO,2026#SUV
HYUNDAI,PALISADE,2026,SUV,SUV,AWD,8,6327,6327,,,,,0,0,,,,HYUNDAI#PALISADE,2026#SUV
HYUNDAI,PALISADE,2026,4 DR,SUV,FWD,8,6327,6327,,,,,0,0,,,,HYUNDAI#PALISADE,2026#4 DR
HYUNDAI,PALISADE,2026,SUV,SUV,FWD,8,6327,6327,,,,,0,0,,,,HYUNDAI#PALISADE,2026#SUV
HYUNDAI,PALISADE,2026,SUV,SUV,RWD,8,6327,6327,,,,,0,0,,,,HYUNDAI#PALISADE,2026#SUV
HYUNDAI,PALISADE HYBRID,2026,SUV,SUV,AWD,8,6283,6393,,,,,0,0,,,,HYUNDAI#PALISADE HYBRID,2026#SUV
HYUNDAI,PALISADE HYBRID,2026,4 DR,SUV,FWD,8,6283,6393,,,,,0,0,,,,HYUNDAI#PALISADE HYBRID,2026#4 DR
HYUNDAI,PALISADE HYBRID,2026,SUV,SUV,FWD,8,6283,6393,,,,,0,0,,,,HYUNDAI#PALISADE HYBRID,2026#SUV
HYUNDAI,PALISADE HYBRID,2026,4 DR,SUV,FWD,8,6283,6393,,,,,0,0,,,,HYUNDAI#PALISADE HYBRID,2026#4 DR
HYUNDAI,SANTA CRUZ,2026,PU/CC,PU/CC,AWD,5,5522,5798,5NTJCDAE1PH057304,3940,5NTJB4DE1RH120466,5NTJB4DE8RH120755,0.164,1.24,4,,,HYUNDAI#SANTA CRUZ,2026#PU/CC
HYUNDAI,SANTA CRUZ,2026,SUV,PU/CC,AWD,5,5522,5798,,,,,0,0,,,,HYUNDAI#SANTA CRUZ,2026#SUV
HYUNDAI,SANTA CRUZ,2026,PU/CC,PU/CC,FWD,5,5522,5798,5NTJCDAE1PH057304,0,5NTJB4DE1RH120466,5NTJB4DE8RH120755,0.164,1.24,4,,,HYUNDAI#SANTA CRUZ,2026#PU/CC
HYUNDAI,SANTA CRUZ,2026,SUV,PU/CC,RWD,5,5522,5798,,,,,0,0,,,,HYUNDAI#SANTA CRUZ,2026#SUV
HYUNDAI,SANTA FE,2026,SUV,SUV,AWD,7,5534,5677,,4204,5NMP24G15RH007540,5NMP14GL1RH062460,0.174,1.22,4,,,HYUNDAI#SANTA FE,2026#SUV
HYUNDAI,SANTA FE,2026,SUV,SUV,AWD,7,5534,5677,,,,,0,0,,,,HYUNDAI#SANTA FE,2026#SUV
HYUNDAI,SANTA FE,2026,SUV,SUV,FWD,7,5534,5677,,4204,5NMP24G15RH007540,5NMP14GL1RH062460,0.185,1.2,4,,,HYUNDAI#SANTA FE,2026#SUV
HYUNDAI,SANTA FE HYBRID,2026,SUV,SUV,AWD,7,5655,5799,,4204,5NMP24G15RH007540,5NMP14GL1RH062460,0.174,1.22,4,,,HYUNDAI#SANTA FE HYBRID,2026#SUV
HYUNDAI,SANTA FE HYBRID,2026,4 DR,SUV,AWD,7,5655,5799,,,,,0,0,,,,HYUNDAI#SANTA FE HYBRID,2026#4 DR
HYUNDAI,SANTA FE HYBRID,2026,SUV,SUV,FWD,7,5655,5799,,4204,5NMP24G15RH007540,5NMP14GL1RH062460,0.185,1.2,4,,,HYUNDAI#SANTA FE HYBRID,2026#SUV
HYUNDAI,SANTA FE HYBRID,2026,4 DR,SUV,RWD,7,5655,5799,,,,,0,0,,,,HYUNDAI#SANTA FE HYBRID,2026#4 DR
HYUNDAI,SONATA,2026,4DR,4 DR,AWD,5,4453,4663,5NPEG4JA9LH011781,3155,KMHL14JA9RA361691,KMHL14JA2RA356221,0.097,1.47,5,,,HYUNDAI#SONATA,2026#4DR
HYUNDAI,SONATA,2026,4 DR,4 DR,AWD,5,4453,4663,,,,,0,0,,,,HYUNDAI#SONATA,2026#4 DR
HYUNDAI,SONATA,2026,4 DR,4 DR,FWD,5,4453,4663,5NPEG4JA9LH011781,3155,KMHL14JA9RA361691,KMHL14JA2RA356221,0.097,1.47,5,,,HYUNDAI#SONATA,2026#4 DR
HYUNDAI,SONATA,2026,SUV,4 DR,RWD,5,4453,4663,,,,,0,0,,,,HYUNDAI#SONATA,2026#SUV
HYUNDAI,SONATA HYBRID,2026,SUV,4 DR,AWD,5,4575,4575,,,,,0,0,,,,HYUNDAI#SONATA HYBRID,2026#SUV
HYUNDAI,SONATA HYBRID,2026,4DR,4 DR,FWD,5,4575,4575,5NPEG4JA9LH011781,3155,KMHL14JA9RA361691,KMHL14JA2RA356221,0.097,1.47,5,,,HYUNDAI#SONATA HYBRID,2026#4DR
HYUNDAI,TUCSON,2026,4 DR,SUV,AWD,5,4717,4861,,,,,0,0,,,,HYUNDAI#TUCSON,2026#4 DR
HYUNDAI,TUCSON,2026,SUV,SUV,AWD,5,4717,4861,5NMJBCAE7NH055921,3544,KM8JBDD15SU281566,5NMJB3DE9RH325118,0.174,1.22,4,,,HYUNDAI#TUCSON,2026#SUV
HYUNDAI,TUCSON,2026,4 DR,SUV,FWD,5,4717,4861,,,,,0,0,,,,HYUNDAI#TUCSON,2026#4 DR
HYUNDAI,TUCSON,2026,SUV,SUV,FWD,5,4717,4861,5NMJBCAE7NH055921,3777,KM8JBDD15SU281566,5NMJB3DE9RH325118,0.159,1.25,4,,,HYUNDAI#TUCSON,2026#SUV
HYUNDAI,TUCSON HYBRID,2026,SUV,SUV,AWD,5,5004,5004,5NMJBCAE7NH055921,3544,KM8JBDD15SU281566,5NMJB3DE9RH325118,0.174,1.22,4,,,HYUNDAI#TUCSON HYBRID,2026#SUV
HYUNDAI,TUCSON HYBRID,2026,4 DR,SUV,FWD,5,5004,5004,,,,,0,0,,,,HYUNDAI#TUCSON HYBRID,2026#4 DR
HYUNDAI,TUCSON PLUG-IN HYBRID,2026,SUV,SUV,AWD,5,5324,5324,,,,,0,0,,,,HYUNDAI#TUCSON PLUG-IN HYBRID,2026#SUV
HYUNDAI,TUCSON PLUG-IN HYBRID,2026,5 HB,SUV,FWD,5,5324,5324,,,,,0,0,,,,HYUNDAI#TUCSON PLUG-IN HYBRID,2026#5 HB
HYUNDAI,VENUE,2026,SUV,5 HB,FWD,5,3638,3770,,,,,0,0,,,,HYUNDAI#VENUE,2026#SUV
HYUNDAI,VENUE,2026,5HB,5 HB,FWD,5,3638,3770,KMHRB8A37LU015953,2620,KMHRB8A32LU014323,KMHRB8A33LU019059,0.143,1.29,4,,,HYUNDAI#VENUE,2026#5HB
INFINITI,QX60,2026,SUV,MPV,AWD,7,6063,6063,5N1DR3BD8NC239595,4567,5N1DR3BAXNC244822,5N1DR3BA7NC238556,0.155,1.26,4,,,INFINITI#QX60,2026#SUV
INFINITI,QX60,2026,SUV,MPV,FWD,7,6063,6063,5N1DR3BD8NC239595,4567,5N1DR3BAXNC244822,5N1DR3BA7NC238556,0,,,,,INFINITI#QX60,2026#SUV
INFINITI,QX80,2026,SUV,MPV,AWD,8,7610,7810,,,,,0,0,,,,INFINITI#QX80,2026#SUV
INFINITI,QX80,2026,SUV,MPV,RWD,8,7610,7810,,,,,0,0,,,,INFINITI#QX80,2026#SUV
JEEP,COMPASS,2026,SUV,,AWD,5,4800,4875,3C4NJDBN0RT103566,3593,3C4NJCBB9NT139265,3C4NJCBB2NT137471,0.204,1.17,3,,,JEEP#COMPASS,2026#SUV
JEEP,GLADIATOR,2026,PU/CC,,4WD,5,5800,6500,1C6PJTAG3SL502583,0,,,0.267,1.1,3,,,JEEP#GLADIATOR,2026#PU/CC
JEEP,GRAND CHEROKEE,2026,SUV,,4WD,5,6050,6500,,4701,1C4RJGAG9PC514088,1C4RJGAG1PC551653,0.179,1.21,4,,,JEEP#GRAND CHEROKEE,2026#SUV
JEEP,GRAND CHEROKEE,2026,SUV,,RWD,5,6050,6500,,0,1C4RJGAG9PC514088,1C4RJGAG1PC551653,0.191,1.19,4,,,JEEP#GRAND CHEROKEE,2026#SUV
JEEP,GRAND CHEROKEE 4XE,2026,SUV,PHEV,4WD,5,6900,6900,1C4RJYB60P8785801,5386,1C4RJYB69P8785800,1C4RJYB66P8791196,0.14,1.3,4,,,JEEP#GRAND CHEROKEE 4XE,2026#SUV
JEEP,GRAND CHEROKEE L,2026,SUV,,4WD,7,6500,6900,,4701,1C4RJJBG4N8638863,1C4RJJBG8N8638851,0.185,1.2,4,,,JEEP#GRAND CHEROKEE L,2026#SUV
JEEP,GRAND CHEROKEE L,2026,SUV,,RWD,7,6500,6900,,4701,1C4RJJBG4N8638863,1C4RJJBG8N8638851,0.185,1.2,4,,,JEEP#GRAND CHEROKEE L,2026#SUV
JEEP,GRAND WAGONEER,2026,SUV,,4WD,8,7200,7800,1C4SJVATXPS507255,6052,1C4SJUDP9PS515727,1C4SJUDP5PS541886,0.212,1.16,3,,,JEEP#GRAND WAGONEER,2026#SUV
JEEP,GRAND WAGONEER,2026,SUV,,RWD,8,7200,7800,1C4SJVATXPS507255,6052,1C4SJUDP9PS515727,1C4SJUDP5PS541886,0.228,1.14,3,,,JEEP#GRAND WAGONEER,2026#SUV
JEEP,GRAND WAGONEER L,2026,SUV,,4WD,8,7300,7950,1C4SJVATXPS507255,6052,1C4SJUDP9PS515727,1C4SJUDP5PS541886,0.212,1.16,3,,,JEEP#GRAND WAGONEER L,2026#SUV
JEEP,GRAND WAGONEER L,2026,SUV,,RWD,8,7300,7950,1C4SJVATXPS507255,6052,1C4SJUDP9PS515727,1C4SJUDP5PS541886,0.228,1.14,3,,,JEEP#GRAND WAGONEER L,2026#SUV
JEEP,WAGONEER S,2026,SUV,BEV,AWD,5,6700,6700,,,,,0,0,,,,JEEP#WAGONEER S,2026#SUV
JEEP,WRANGLER 2-DOOR,2026,SUV,,4WD,4,5100,5650,,4244,,,0.267,1.1,3,,,JEEP#WRANGLER 2-DOOR,2026#SUV
JEEP,WRANGLER 4-DOOR,2026,SUV,,4WD,5,5500,6250,1C4PJXDN1RW332176,4202,,,0.267,1.1,3,,,JEEP#WRANGLER 4-DOOR,2026#SUV
JEEP,WRANGLER 4-DOOR 4XE,2026,SUV,PHEV,4WD,5,6450,6600,1C4RJXN69SW523480,0,,,0.212,1.16,3,,,JEEP#WRANGLER 4-DOOR 4XE,2026#SUV
JEEP,WRANGLER 4-DOOR RHD,2026,SUV,,4WD,5,5500,5500,,4244,,,0.267,1.1,3,,,JEEP#WRANGLER 4-DOOR RHD,2026#SUV
KIA,CARNIVAL,2026,PV,MPV,FWD,8,6283,6283,KNDNB4H32R6433741,0,,,0.14,1.3,4,,,KIA#CARNIVAL,2026#PV
KIA,CARNIVAL HYBRID,2026,PV,MPV,FWD,8,6504,6504,KNDNB4H32R6433741,0,,,0.14,1.3,4,,,KIA#CARNIVAL HYBRID,2026#PV
KIA,EV4,2026,4 DR,PC,FWD,5,,,,,,,0,0,,,,KIA#EV4,2026#4 DR
KIA,EV6,2026,SUV,MPV,AWD,5,4960,5556,KNDC3DLC2N5076265,4541,,,0.082,1.57,5,,,KIA#EV6,2026#SUV
KIA,EV6,2026,SUV,MPV,RWD,5,4960,5556,KNDC3DLC2N5076265,4541,,,0.082,1.57,5,,,KIA#EV6,2026#SUV
KIA,EV9,2026,SUV,MPV,AWD,7,6415,7187,KNDAFFS56R6037224,5746,KNDAA5S24R6037656,KNDAB5S17R6019673,0.107,1.42,4,,,KIA#EV9,2026#SUV
KIA,EV9,2026,SUV,MPV,RWD,7,6415,7187,KNDAFFS56R6037224,5746,KNDAA5S24R6037656,KNDAB5S17R6019673,0.109,1.41,4,,,KIA#EV9,2026#SUV
